corpus,source_pdf,source_txt,date,case_numbers,signal_total,federal,district_court,removal,remand,civil_rights_1983,rico,due_process,jurisdiction,abstention,injunction,mandamus
research,RESEARCH\vLex-Vincent-In-Oklahoma-federal-court--can-a-victim-in-Texas-sue-for-deceit--conversion--intentional-infliction- (1)-1.pdf,extracted_research\vLex-Vincent-In-Oklahoma-federal-court--can-a-victim-in-Texas-sue-for-deceit--conversion--intentional-infliction- (1)-1.txt,,,146,65,0,0,0,0,0,0,81,0,0,0
research,RESEARCH\vLex-Vincent-In-Oklahoma-federal-court--can-a-victim-in-Texas-sue-for-deceit--conversion--intentional-infliction--1.pdf,extracted_research\vLex-Vincent-In-Oklahoma-federal-court--can-a-victim-in-Texas-sue-for-deceit--conversion--intentional-infliction--1.txt,,,146,65,0,0,0,0,0,0,81,0,0,0
research,RESEARCH\vLex-Vincent-I--Introduction-Within-the-last-23-days--four-mandamus-petitions-have-been-docketed-involving-the-sa-1.pdf,extracted_research\vLex-Vincent-I--Introduction-Within-the-last-23-days--four-mandamus-petitions-have-been-docketed-involving-the-sa-1.txt,,,145,8,17,5,2,0,0,2,9,0,0,102
case,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,02-25-00166-CV,143,32,59,12,0,0,0,4,18,0,6,12
research,RESEARCH\THEORETICAL PATHWAY TO FEDERAL RELEIEF.pdf,extracted_research\THEORETICAL PATHWAY TO FEDERAL RELEIEF.txt,,,143,69,3,0,0,2,0,35,18,5,11,0
case,CASE DOCS\08.29.25 - NOTICE OF INTENT TO COMMENCE FEDERAL ACTION-1.pdf,extracted_text\08.29.25 - NOTICE OF INTENT TO COMMENCE FEDERAL ACTION-1.txt,2025-08-29,,140,66,2,12,0,4,10,30,2,0,10,4
case,CASE DOCS\10.10.24 - ORDER OF REFERRAL KAITCER-1.pdf,extracted_text\10.10.24 - ORDER OF REFERRAL KAITCER-1.txt,2024-10-10,,139,32,59,2,0,0,0,16,16,0,10,4
research,RESEARCH\vLex-Vincent-The-court-ordered-the-user-02df880d-1.pdf,extracted_research\vLex-Vincent-The-court-ordered-the-user-02df880d-1.txt,,,139,14,0,0,1,0,0,122,0,0,1,1
research,RESEARCH\vLex-Vincent-The-court-ordered-the-user-1.pdf,extracted_research\vLex-Vincent-The-court-ordered-the-user-1.txt,,,139,14,0,0,1,0,0,122,0,0,1,1
research,RESEARCH\vLex-Vincent-The-court-ordered-the-user-5748fae8-1.pdf,extracted_research\vLex-Vincent-The-court-ordered-the-user-5748fae8-1.txt,,,139,14,0,0,1,0,0,122,0,0,1,1
research,RESEARCH\vLex-Vincent-The-court-ordered-the-user-dfef6451-1.pdf,extracted_research\vLex-Vincent-The-court-ordered-the-user-dfef6451-1.txt,,,139,14,0,0,1,0,0,122,0,0,1,1
research,RESEARCH\vLex-Vincent-Treat-the-following--and--tags-as-the-operative-record--Use-them-to-research-applicable-precedent-an (1)-1.pdf,extracted_research\vLex-Vincent-Treat-the-following--and--tags-as-the-operative-record--Use-them-to-research-applicable-precedent-an (1)-1.txt,,,139,1,5,3,1,0,0,7,30,0,0,92
research,RESEARCH\vLex-Vincent-Treat-the-following--and--tags-as-the-operative-record--Use-them-to-research-applicable-precedent-an (1)-810ef3c5-1.pdf,extracted_research\vLex-Vincent-Treat-the-following--and--tags-as-the-operative-record--Use-them-to-research-applicable-precedent-an (1)-810ef3c5-1.txt,,,139,1,5,3,1,0,0,7,30,0,0,92
research,RESEARCH\vLex-Vincent-Treat-the-following--and--tags-as-the-operative-record--Use-them-to-research-applicable-precedent-an-1.pdf,extracted_research\vLex-Vincent-Treat-the-following--and--tags-as-the-operative-record--Use-them-to-research-applicable-precedent-an-1.txt,,,139,1,5,3,1,0,0,7,30,0,0,92
research,RESEARCH\vLex-Vincent-Treat-the-following--and--tags-as-the-operative-record--Use-them-to-research-applicable-precedent-an-28802d1f-1.pdf,extracted_research\vLex-Vincent-Treat-the-following--and--tags-as-the-operative-record--Use-them-to-research-applicable-precedent-an-28802d1f-1.txt,,,139,1,5,3,1,0,0,7,30,0,0,92
case,CASE DOCS\06.10.25 - Notice of Related Federal RICO Litigation-1.pdf,extracted_text\06.10.25 - Notice of Related Federal RICO Litigation-1.txt,2025-06-10,,138,42,4,4,0,0,78,0,10,0,0,0
case,CASE DOCS\10.09.24 - AMENDED ORD. REFERRAL-1.pdf,extracted_text\10.09.24 - AMENDED ORD. REFERRAL-1.txt,2024-10-09,,138,32,58,2,0,0,0,16,16,0,10,4
case,CASE DOCS\10.10.24 - AMENDED ORDER OF REFERRAL (CERTIFIED)-1.pdf,extracted_text\10.10.24 - AMENDED ORDER OF REFERRAL (CERTIFIED)-1.txt,2024-10-10,,138,32,58,2,0,0,0,16,16,0,10,4
case,CASE DOCS\05.01.2025_25-0361 HON KAITCER MANDAMUS-1.pdf,extracted_text\05.01.2025_25-0361 HON KAITCER MANDAMUS-1.txt,2025-05-01,,137,30,30,0,0,0,0,0,25,0,4,48
research,RESEARCH\REFUSAL TO HEAR TRO.pdf,extracted_research\REFUSAL TO HEAR TRO.txt,,,134,12,2,0,0,0,0,66,1,0,14,39
research,RESEARCH\vLex-Vincent-322-744263-23-IN-THE-322ND-DISTRICT-COURT--OF-TARRANT-COUNTY--TEXAS--Morgan-Michelle-Myers-----------1.pdf,extracted_research\vLex-Vincent-322-744263-23-IN-THE-322ND-DISTRICT-COURT--OF-TARRANT-COUNTY--TEXAS--Morgan-Michelle-Myers-----------1.txt,,322-744263-23,134,15,1,1,0,0,9,0,107,0,0,1
case,CASE DOCS\05.01.25 - 25-0361 MANDAMUS-1.pdf,extracted_text\05.01.25 - 25-0361 MANDAMUS-1.txt,2025-05-01,25-0361,133,30,28,0,0,0,0,0,25,0,4,46
case,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,,132,0,12,0,0,2,0,50,14,0,2,52
research,RESEARCH\vLex-Vincent-1-322-744263-23-IN-THE-322ND-DISTRICT-COURT-OF-TARRANT-COUNTY--TEXAS-ITMOMO--Morgan-Michelle-Myers-P-1-1.pdf,extracted_research\vLex-Vincent-1-322-744263-23-IN-THE-322ND-DISTRICT-COURT-OF-TARRANT-COUNTY--TEXAS-ITMOMO--Morgan-Michelle-Myers-P-1-1.txt,,322-744263-23,131,1,7,0,0,0,0,65,18,0,11,29
research,RESEARCH\vLex-Vincent-1-322-744263-23-IN-THE-322ND-DISTRICT-COURT-OF-TARRANT-COUNTY--TEXAS-ITMOMO--Morgan-Michelle-Myers-P-1.pdf,extracted_research\vLex-Vincent-1-322-744263-23-IN-THE-322ND-DISTRICT-COURT-OF-TARRANT-COUNTY--TEXAS-ITMOMO--Morgan-Michelle-Myers-P-1.txt,,322-744263-23,131,1,7,0,0,0,0,65,18,0,11,29
research,RESEARCH\vLex-Vincent-1-322-744263-23-IN-THE-322ND-DISTRICT-COURT-OF-TARRANT-COUNTY--TEXAS-ITMOMO--Morgan-Michelle-Myers-P-231dcef5-1.pdf,extracted_research\vLex-Vincent-1-322-744263-23-IN-THE-322ND-DISTRICT-COURT-OF-TARRANT-COUNTY--TEXAS-ITMOMO--Morgan-Michelle-Myers-P-231dcef5-1.txt,,322-744263-23,131,1,7,0,0,0,0,65,18,0,11,29
research,RESEARCH\vLex-Vincent-A-man-named-dan-branthoover--who-has-violated-protective-orders-in-the-past-and-falsified-government-1.pdf,extracted_research\vLex-Vincent-A-man-named-dan-branthoover--who-has-violated-protective-orders-in-the-past-and-falsified-government-1.txt,,,131,75,5,0,0,0,35,0,15,0,1,0
case,CASE DOCS\03.18.25 - APPLICATION FOR EMERGENCY TRO-1.pdf,extracted_text\03.18.25 - APPLICATION FOR EMERGENCY TRO-1.txt,2025-03-18,,129,30,15,14,0,0,0,0,30,0,40,0
case,CASE DOCS\10.07.24 - JOINT MOTION TO RECUSE (2)_compressed-1.pdf,extracted_text\10.07.24 - JOINT MOTION TO RECUSE (2)_compressed-1.txt,2024-10-07,,128,32,48,2,0,0,0,16,16,0,10,4
research,RESEARCH\vLex-Vincent--The-initial-removal-from-the-home-was-done-without-any-evidentiary-hearing--findings-of-fact--or-op-1.pdf,extracted_research\vLex-Vincent--The-initial-removal-from-the-home-was-done-without-any-evidentiary-hearing--findings-of-fact--or-op-1.txt,,,128,13,1,37,2,2,0,59,6,0,0,8
research,RESEARCH\vLex-Vincent--The-initial-removal-from-the-home-was-done-without-any-evidentiary-hearing--findings-of-fact--or-op-90921434-1.pdf,extracted_research\vLex-Vincent--The-initial-removal-from-the-home-was-done-without-any-evidentiary-hearing--findings-of-fact--or-op-90921434-1.txt,,,128,13,1,37,2,2,0,59,6,0,0,8
research,RESEARCH\vLex-Vincent--The-initial-removal-from-the-home-was-done-without-any-evidentiary-hearing--findings-of-fact--or-op-d70bd90a-1.pdf,extracted_research\vLex-Vincent--The-initial-removal-from-the-home-was-done-without-any-evidentiary-hearing--findings-of-fact--or-op-d70bd90a-1.txt,,,128,13,1,37,2,2,0,59,6,0,0,8
research,RESEARCH\vLex-Vincent-Answer-Short-response-The-litigant-has-a-strong-ultra-vires-claim-because-the-court-and-its-officers-1.pdf,extracted_research\vLex-Vincent-Answer-Short-response-The-litigant-has-a-strong-ultra-vires-claim-because-the-court-and-its-officers-1.txt,,,128,2,3,0,0,0,0,73,11,1,31,7
research,RESEARCH\vLex-Vincent-Answer-Short-response-The-litigant-has-a-strong-ultra-vires-claim-because-the-court-and-its-officers-7e477a31-1.pdf,extracted_research\vLex-Vincent-Answer-Short-response-The-litigant-has-a-strong-ultra-vires-claim-because-the-court-and-its-officers-7e477a31-1.txt,,,128,2,3,0,0,0,0,73,11,1,31,7
research,RESEARCH\vLex-Vincent-Answer-Short-response-The-local-rule-requiring-all-briefs--proposed-orders--and-judgments-to-be-pres-1.pdf,extracted_research\vLex-Vincent-Answer-Short-response-The-local-rule-requiring-all-briefs--proposed-orders--and-judgments-to-be-pres-1.txt,,,128,4,13,0,0,0,0,13,49,0,5,44
research,RESEARCH\vLex-Vincent-Answer-Short-response-The-local-rule-requiring-all-briefs--proposed-orders--and-judgments-to-be-pres-b93e1178-1.pdf,extracted_research\vLex-Vincent-Answer-Short-response-The-local-rule-requiring-all-briefs--proposed-orders--and-judgments-to-be-pres-b93e1178-1.txt,,,128,4,13,0,0,0,0,13,49,0,5,44
research,RESEARCH\vLex-Vincent-1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petition-for-W (1)-1.pdf,extracted_research\vLex-Vincent-1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petition-for-W (1)-1.txt,,,127,0,22,0,0,0,0,27,4,0,1,73
research,RESEARCH\vLex-Vincent-1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petition-for-W (1)-bd4f9e1a-1.pdf,extracted_research\vLex-Vincent-1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petition-for-W (1)-bd4f9e1a-1.txt,,,127,0,22,0,0,0,0,27,4,0,1,73
research,RESEARCH\vLex-Vincent-An-associate-judge-presided-over-a-motion-that-was-filed-as-a-de-novo-request-following-a-prior-hear-1.pdf,extracted_research\vLex-Vincent-An-associate-judge-presided-over-a-motion-that-was-filed-as-a-de-novo-request-following-a-prior-hear-1.txt,,,126,45,35,0,3,0,0,24,19,0,0,0
case,CASE DOCS\10.30.25 - PETITION FOR WRIT OF MANDAMUS AND APPENDIX.pdf,extracted_text\10.30.25 - PETITION FOR WRIT OF MANDAMUS AND APPENDIX.txt,2025-10-30,,125,30,36,0,4,0,0,6,17,0,4,28
case,CASE DOCS\04.15.2025_PROCEDURAL IRREGULARITIES WITH TEMPORARY ORDERS-1.pdf,extracted_text\04.15.2025_PROCEDURAL IRREGULARITIES WITH TEMPORARY ORDERS-1.txt,2025-04-15,,122,0,18,0,0,0,0,46,14,0,2,42
case,CASE DOCS\04.07.25 - MOTION TO VACATE-1.pdf,extracted_text\04.07.25 - MOTION TO VACATE-1.txt,2025-04-07,,120,0,16,0,0,0,0,46,14,0,2,42
case,CASE DOCS\04.16.2025_02-25-00171-CV - MANDAMUS CONSOLIDATION-1.pdf,extracted_text\04.16.2025_02-25-00171-CV - MANDAMUS CONSOLIDATION-1.txt,2025-04-16,,119,0,28,2,0,0,0,12,11,0,4,62
research,RESEARCH\vLex-Vincent-Does-a-defendant's-prior-answer-1.pdf,extracted_research\vLex-Vincent-Does-a-defendant's-prior-answer-1.txt,,,119,17,6,18,50,0,0,0,28,0,0,0
research,RESEARCH\vLex-Vincent-Does-a-defendant's-prior-answer-3794fd11-1.pdf,extracted_research\vLex-Vincent-Does-a-defendant's-prior-answer-3794fd11-1.txt,,,119,17,6,18,50,0,0,0,28,0,0,0
research,RESEARCH\vLex-Vincent-Does-a-defendant's-prior-answer-9442652a-1.pdf,extracted_research\vLex-Vincent-Does-a-defendant's-prior-answer-9442652a-1.txt,,,119,17,6,18,50,0,0,0,28,0,0,0
case,CASE DOCS\11.12.24 - NOTICE OF INTENT TO REMOVE-1.pdf,extracted_text\11.12.24 - NOTICE OF INTENT TO REMOVE-1.txt,2024-11-12,,118,40,8,18,0,0,0,24,8,20,0,0
case,CASE DOCS\11.13.24 - NOTICE OF INTENT TO REMOVE-1.pdf,extracted_text\11.13.24 - NOTICE OF INTENT TO REMOVE-1.txt,2024-11-13,,118,40,8,18,0,0,0,24,8,20,0,0
research,RESEARCH\vLex-Vincent-On-January-16--2024--the-Respondent-was-ordered-to-vacate-his-home-and-business-premises-based-on-cl-1.pdf,extracted_research\vLex-Vincent-On-January-16--2024--the-Respondent-was-ordered-to-vacate-his-home-and-business-premises-based-on-cl-1.txt,,,118,21,2,0,0,10,0,37,41,0,6,1
case,CASE DOCS\03.14.24 - AJ Rep-1.pdf,extracted_text\03.14.24 - AJ Rep-1.txt,2024-03-14,,117,44,28,10,0,0,0,16,12,0,4,3
case,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,,116,0,14,0,0,0,0,44,14,0,2,42
case,CASE DOCS\11.13.2024_NOTICE OF INTENT TO REMOVE-1.pdf,extracted_text\11.13.2024_NOTICE OF INTENT TO REMOVE-1.txt,2024-11-13,,116,40,6,18,0,0,0,24,8,20,0,0
research,RESEARCH\vLex-Vincent-1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petition-for-W (2)-1.pdf,extracted_research\vLex-Vincent-1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petition-for-W (2)-1.txt,,,116,16,8,1,0,0,0,39,9,0,4,39
research,RESEARCH\vLex-Vincent-1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petition-for-W (2)-a44b26f2-1.pdf,extracted_research\vLex-Vincent-1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petition-for-W (2)-a44b26f2-1.txt,,,116,16,8,1,0,0,0,39,9,0,4,39
research,RESEARCH\vLex-Vincent-1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petition-for-W-1.pdf,extracted_research\vLex-Vincent-1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petition-for-W-1.txt,,,116,16,8,1,0,0,0,39,9,0,4,39
research,RESEARCH\vLex-Vincent-1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petition-for-W-60b47d43-1.pdf,extracted_research\vLex-Vincent-1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petition-for-W-60b47d43-1.txt,,,116,16,8,1,0,0,0,39,9,0,4,39
research,RESEARCH\vLex-Vincent-Charles-Dustin-Myers (1)-1.pdf,extracted_research\vLex-Vincent-Charles-Dustin-Myers (1)-1.txt,,,115,5,6,8,2,0,0,1,15,0,0,78
case,CASE DOCS\04.04.24 - 00149 MANDAMUS-1.pdf,extracted_text\04.04.24 - 00149 MANDAMUS-1.txt,2024-04-04,,114,0,24,0,0,0,0,2,12,0,2,74
research,RESEARCH\vLex-Vincent--I--Introduction-Within-the-last-23-days--four-mandamus-petitions-have-been-docketed-involving-the-s-1.pdf,extracted_research\vLex-Vincent--I--Introduction-Within-the-last-23-days--four-mandamus-petitions-have-been-docketed-involving-the-s-1.txt,,,114,8,16,5,2,1,0,17,16,0,0,49
case,CASE DOCS\03.24.2025_233-765358-25 EMERGENCY TRO AND ORDER SETTING HEARING-1.pdf,extracted_text\03.24.2025_233-765358-25 EMERGENCY TRO AND ORDER SETTING HEARING-1.txt,2025-03-24,,113,0,38,4,6,0,0,4,38,0,13,10
case,CASE DOCS\04.15.2025_02-25-00166-CV MANDAMUS VOID ORDER-1.pdf,extracted_text\04.15.2025_02-25-00166-CV MANDAMUS VOID ORDER-1.txt,2025-04-15,,113,10,20,2,0,0,0,22,11,0,4,44
research,RESEARCH\vLex-Vincent--The-divorce-litigation-is-ongoing--the-final-trial-is-still-pending--and-the-FAC-alleges-a-real-ris-1.pdf,extracted_research\vLex-Vincent--The-divorce-litigation-is-ongoing--the-final-trial-is-still-pending--and-the-FAC-alleges-a-real-ris-1.txt,,,113,3,3,0,0,0,106,0,1,0,0,0
research,RESEARCH\vLex-Vincent-Answer-Short-response-The-unprecedented-treatment-described-in-the-provided-record-including-apparen-1.pdf,extracted_research\vLex-Vincent-Answer-Short-response-The-unprecedented-treatment-described-in-the-provided-record-including-apparen-1.txt,,,113,4,0,11,0,0,0,87,7,0,2,2
research,RESEARCH\vLex-Vincent-Answer-Short-response-The-unprecedented-treatment-described-in-the-provided-record-including-apparen-68d59124-1.pdf,extracted_research\vLex-Vincent-Answer-Short-response-The-unprecedented-treatment-described-in-the-provided-record-including-apparen-68d59124-1.txt,,,113,4,0,11,0,0,0,87,7,0,2,2
research,RESEARCH\vLex-Vincent-The-Petitioner-and-her-attorney-allegedly-secured-temporary-orders-through-fraudulent-misrepresentat-1.pdf,extracted_research\vLex-Vincent-The-Petitioner-and-her-attorney-allegedly-secured-temporary-orders-through-fraudulent-misrepresentat-1.txt,,,113,22,2,0,0,10,0,23,53,0,2,1
research,RESEARCH\vLex-Vincent-I--Introduction-Within-the-last-23-days--four-mandamus-petitions-have-been-docketed-involving-the-sa (1)-1.pdf,extracted_research\vLex-Vincent-I--Introduction-Within-the-last-23-days--four-mandamus-petitions-have-been-docketed-involving-the-sa (1)-1.txt,,,110,8,17,6,3,1,0,26,8,0,0,41
research,RESEARCH\vLex-Vincent-What-potential-federal-legal-violations-could-arise-if--prior-to-filing-for-divorce--a-wife-transfer-1.pdf,extracted_research\vLex-Vincent-What-potential-federal-legal-violations-could-arise-if--prior-to-filing-for-divorce--a-wife-transfer-1.txt,,,110,108,1,0,0,0,0,0,1,0,0,0
research,RESEARCH\vLex-Vincent-What-potential-federal-legal-violations-could-arise-if--prior-to-filing-for-divorce--a-wife-transfer-feb18ee2-1.pdf,extracted_research\vLex-Vincent-What-potential-federal-legal-violations-could-arise-if--prior-to-filing-for-divorce--a-wife-transfer-feb18ee2-1.txt,,,110,108,1,0,0,0,0,0,1,0,0,0
research,RESEARCH\vLex-Vincent-Myers-transferred--1-576-from-a-joint-marital-account-to-Branthoover-s-PayPal-account--and-used-thos-1.pdf,extracted_research\vLex-Vincent-Myers-transferred--1-576-from-a-joint-marital-account-to-Branthoover-s-PayPal-account--and-used-thos-1.txt,,,109,94,6,0,0,0,9,0,0,0,0,0
research,RESEARCH\vLex-Vincent-The-Respondent-s-mandamus-petition-was-denied-without-explanation--and-the-Texas-Supreme-Court-denie-1.pdf,extracted_research\vLex-Vincent-The-Respondent-s-mandamus-petition-was-denied-without-explanation--and-the-Texas-Supreme-Court-denie-1.txt,,,109,27,2,0,0,13,0,20,40,0,3,4
case,CASE DOCS\03.31.25 - PETITIONER'S STATEMENT-1.pdf,extracted_text\03.31.25 - PETITIONER'S STATEMENT-1.txt,2025-03-31,,105,30,32,6,15,0,0,6,16,0,0,0
case,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,,104,0,10,0,0,0,0,16,34,0,2,42
research,RESEARCH\vLex-Vincent-The-goal-of-the-scheme-was-to-deceive-the-Texas-courts-and-remove-Morgan-s-husband-from-the-family-h-1.pdf,extracted_research\vLex-Vincent-The-goal-of-the-scheme-was-to-deceive-the-Texas-courts-and-remove-Morgan-s-husband-from-the-family-h-1.txt,,,102,47,4,0,0,0,51,0,0,0,0,0
case,CASE DOCS\05.19.25 - 0426 MANDAMUS-1.pdf,extracted_text\05.19.25 - 0426 MANDAMUS-1.txt,2025-05-19,,100,0,23,0,0,0,0,2,19,0,0,56
case,CASE DOCS\09.04.25 - NOTICE OF RICO COMPLAINT-1.pdf,extracted_text\09.04.25 - NOTICE OF RICO COMPLAINT-1.txt,2025-09-04,,100,14,2,0,0,0,54,0,28,0,0,2
case,CASE DOCS\05.27.25 - MANDAMUS CAYCE_5ACD0433.pdf,extracted_text\05.27.25 - MANDAMUS CAYCE_5ACD0433.txt,2025-05-27,,99,0,20,0,0,0,0,2,11,0,0,66
research,RESEARCH\vLex-Vincent-The-judge-issued-orders-on-a-day-the-court-was-publicly-closed--without-a-hearing--and-without-juris-1.pdf,extracted_research\vLex-Vincent-The-judge-issued-orders-on-a-day-the-court-was-publicly-closed--without-a-hearing--and-without-juris-1.txt,,,99,4,1,0,0,1,0,7,70,0,0,16
case,CASE DOCS\05.19.25 - 25-0426 MANDAMUS-1.pdf,extracted_text\05.19.25 - 25-0426 MANDAMUS-1.txt,2025-05-19,25-0426,98,0,23,0,0,0,0,2,19,0,0,54
research,RESEARCH\vLex-Vincent--The-FAC-specifically-pleads-ongoing-communications--threats--and-a-continuing-enterprise-with-a-ris-1.pdf,extracted_research\vLex-Vincent--The-FAC-specifically-pleads-ongoing-communications--threats--and-a-continuing-enterprise-with-a-ris-1.txt,,,98,5,12,0,0,0,79,0,2,0,0,0
research,RESEARCH\vLex-Vincent-Plaintiff-s-complaint-contains-detailed-factual-allegations-regarding-the-timing--nature--and-purpos-1.pdf,extracted_research\vLex-Vincent-Plaintiff-s-complaint-contains-detailed-factual-allegations-regarding-the-timing--nature--and-purpos-1.txt,,,98,11,40,0,0,0,46,0,1,0,0,0
research,RESEARCH\vLex-Vincent-The-Respondent-s-motion-to-recuse-was-altered-by-court-staff-before-being-forwarded-to-the-regional--1.pdf,extracted_research\vLex-Vincent-The-Respondent-s-motion-to-recuse-was-altered-by-court-staff-before-being-forwarded-to-the-regional--1.txt,,,98,17,2,1,0,14,0,34,22,0,7,1
research,RESEARCH\vLex-Vincent-There-is-no-final-divorce-decree-or-valid-court-order-in-place--the-orders-issued-are-facially-void--1.pdf,extracted_research\vLex-Vincent-There-is-no-final-divorce-decree-or-valid-court-order-in-place--the-orders-issued-are-facially-void--1.txt,,,98,0,1,0,0,0,0,0,97,0,0,0
case,CASE DOCS\07.28.25 - MOTION FOR REHEARING.pdf,extracted_text\07.28.25 - MOTION FOR REHEARING.txt,2025-07-28,,96,4,0,0,2,0,0,6,6,0,0,78
case,CASE DOCS\10.30.25 - CERTIFIED MANDAMUS RECORD.pdf,extracted_text\10.30.25 - CERTIFIED MANDAMUS RECORD.txt,2025-10-30,,96,30,40,4,0,0,0,4,10,0,4,4
research,RESEARCH\vLex-Vincent-You-filed-a-separate-SAPCR (1)-1.pdf,extracted_research\vLex-Vincent-You-filed-a-separate-SAPCR (1)-1.txt,,,95,0,5,0,0,0,0,57,33,0,0,0
research,RESEARCH\vLex-Vincent-You-filed-a-separate-SAPCR-1.pdf,extracted_research\vLex-Vincent-You-filed-a-separate-SAPCR-1.txt,,,95,0,5,0,0,0,0,57,33,0,0,0
research,RESEARCH\vLex-Vincent-You-filed-a-separate-SAPCR-4b67aeb3-1.pdf,extracted_research\vLex-Vincent-You-filed-a-separate-SAPCR-4b67aeb3-1.txt,,,95,0,5,0,0,0,0,57,33,0,0,0
research,RESEARCH\vLex-Vincent-You-filed-a-separate-SAPCR-682c97de-1.pdf,extracted_research\vLex-Vincent-You-filed-a-separate-SAPCR-682c97de-1.txt,,,95,0,5,0,0,0,0,57,33,0,0,0
research,RESEARCH\Vlex - Parental Rights-1.pdf,extracted_research\Vlex - Parental Rights-1.txt,,,94,0,4,7,0,0,0,15,57,0,2,9
case,CASE DOCS\04.08.24 - Mandamus-1.pdf,extracted_text\04.08.24 - Mandamus-1.txt,2024-04-08,,93,0,14,16,0,0,0,12,7,0,2,42
case,CASE DOCS\09.10.24 - 24-0395 MANDAMUS REHEARING-1.pdf,extracted_text\09.10.24 - 24-0395 MANDAMUS REHEARING-1.txt,2024-09-10,24-0395,93,15,17,2,2,4,0,16,7,0,24,6
